,text,id,user,created_at
33,"私はアロマを使うようになってから
深呼吸をする回数が増えた

好きな香りの中に入り込んで
思いを馳せる

心落ち着く時間

穏やかな心を取り戻し
イライラする日々から開放された

#アロマ
#アロマのある暮らし https://t.co/J2CDJCEk1f",1481230332351627267,keikoyokoe,Wed Jan 12 11:43:25 +0000 2022
34,"おはようございます☀

やっと冬休みが明けて
今日は久しぶりにお友達とランチ😊
楽しんできま〜す🎶

今日も素敵な１日を🌈

#パパママ応援隊040112
#感謝のトイレ掃除",1481067330910429185,keikoyokoe,Wed Jan 12 00:55:43 +0000 2022
35,"@run_get_free 「助けたい」
ビジネスにおいてそこ大事ですね🥰",1480145371410370569,keikoyokoe,Sun Jan 09 11:52:10 +0000 2022
36,"@haku_technology 日々できる事が増えるって見ていてホント嬉しいですよね🥰
親は全力で応援する✨",1480144656382164996,keikoyokoe,Sun Jan 09 11:49:20 +0000 2022
37,"@aco_happy_tune ありがとうございます💖
これから楽しみです😊🎶",1480144225388068867,keikoyokoe,Sun Jan 09 11:47:37 +0000 2022
38,"アトムモンスターズ✨

やってみたら小1次男がドハマり😆
お買い上げ〜💰

帰って
早速家族で楽しみました🎶

楽しみながらいつの間にか学んでいる
これって最高❤️ https://t.co/rRMfEk4ejo",1480143977185968128,keikoyokoe,Sun Jan 09 11:46:38 +0000 2022
39,"いつもチームでダンスの発表会に出ている長男！
「次の大会はソロで出てみたい」
恥ずかしがり屋の長男からそんな言葉が聞ける日が来るなんて✨

感激💖
できる限りの協力をしよう💖",1479431535606779905,keikoyokoe,Fri Jan 07 12:35:39 +0000 2022
40,@yuitomakomai はい、かわいい😍,1478690651219034115,keikoyokoe,Wed Jan 05 11:31:38 +0000 2022
41,@honobonokarin めっちゃ可愛い〜😍,1478690263950577666,keikoyokoe,Wed Jan 05 11:30:06 +0000 2022
42,"@nin_goma 1歳のお誕生日おめでとうございます🎂🎉
３つの花束、素敵ですね💐",1478690109386293253,keikoyokoe,Wed Jan 05 11:29:29 +0000 2022
43,"@ftamagon 今年もよろしくお願いします😊
共に前進しましょうね👍✨",1478689430433329152,keikoyokoe,Wed Jan 05 11:26:47 +0000 2022
44,"@yuu_you_blog ゆぅさん❣️
今年もよろしくお願いします😌",1478689229308035073,keikoyokoe,Wed Jan 05 11:25:59 +0000 2022
45,"毎年恒例✨
お年玉で好きな物をお買い物🎁

小3と小1男子ですが、
まだぬいぐるみが好きなようです😂

帰ってきてから、
早速ミュウツーと
You Tubeを見ている次男😆🎶

まだまだ可愛いあなたでいてね💖

二人とも心満たされ… https://t.co/alrMuFejnf",1478689022700814343,keikoyokoe,Wed Jan 05 11:25:10 +0000 2022
46,"@chankeeeee1_vis ご主人すご〜い😆🎶
来年注文しようかしら(笑)",1478323517246504961,keikoyokoe,Tue Jan 04 11:12:47 +0000 2022
47,"@Love_yuuu_Love ゆーたん
今年もよろしくお願いします😌",1478321404005470213,keikoyokoe,Tue Jan 04 11:04:23 +0000 2022
48,"@yudamam_8367 ホント繋がりに感謝よね🥰💕
今年もよろしくね〜✨",1478321341606797314,keikoyokoe,Tue Jan 04 11:04:08 +0000 2022
49,"@kaji_ikuji_papa ありがとうございます😊
今年もよろしくお願いします✨",1478321071384576001,keikoyokoe,Tue Jan 04 11:03:03 +0000 2022
50,"@samayouhotaru 蛍さん
いつもありがとうございます😊
今年もよろしくお願いします✨",1478319885369626626,keikoyokoe,Tue Jan 04 10:58:21 +0000 2022
51,"2022年✨明けましておめでとうございます🎍

昨年は沢山の人と繋がって、沢山の人に助けていただきました❤️
今年は自分も与えていける人になります💖
まずは自分の周りの人から
笑顔と幸せが溢れますように✨✨

いらない物を削ぎ落と… https://t.co/fjKtQ3uaOW",1478319007749275648,keikoyokoe,Tue Jan 04 10:54:51 +0000 2022
52,"@mayulovemama みゆっきー
ライバーすごいね✨
どんどん進んでいってる😆
来年も楽しみだ💕

みゆっきーも良いお年を💖",1476168157987766275,keikoyokoe,Wed Dec 29 12:28:09 +0000 2021
53,"今年は周りの人に助けられて、いろんな事に挑戦できました✨
繋がってくださっている皆様に感謝です💖
来年は今ある物に感謝をして、周りの人にも与えていけるようになります🥰
今年１年ありがとうございました✨
来年もよろしくお願いします😌",1476149275633778689,keikoyokoe,Wed Dec 29 11:13:07 +0000 2021
54,"@yudamam_8367 下にポテサラね✨
ありがとう😊💕",1475787078126673923,keikoyokoe,Tue Dec 28 11:13:52 +0000 2021
55,"@take_2papa たけさん、2000人達成おめでとうございます🎉🎉🎉
これからもよろしくお願いします😌",1475786246505254912,keikoyokoe,Tue Dec 28 11:10:34 +0000 2021
56,@Love_yuuu_Love 昨日はとっても寒かったですね❄,1475785282205413378,keikoyokoe,Tue Dec 28 11:06:44 +0000 2021
57,"今日は次男が仲良しのお友達のお宅に兄弟でお邪魔する日✨
朝からあまり手をつけていなかった宿題をして、帰ってきてからは今年中にしようねっと言っていたプリントや作品の整理をせっせとする😆
心が満たされていると行動が変わる💖",1475785028844290048,keikoyokoe,Tue Dec 28 11:05:44 +0000 2021
58,"@yudamam_8367 いつもながらめっちゃ美味しそう😋
リースサラダね💕来年やろうかな🌿",1475432067496558597,keikoyokoe,Mon Dec 27 11:43:11 +0000 2021
59,"@nikochan4645 10年先はホントわからないですよね。
親孝行できる時にやろうと思います✨",1475431586544123907,keikoyokoe,Mon Dec 27 11:41:17 +0000 2021
60,"@danboul ありがとうございます✨
手巻き寿司という切るだけの簡単メニューにしました😅",1475431024393818113,keikoyokoe,Mon Dec 27 11:39:03 +0000 2021
61,"@aco_happy_tune ありがとうございます😊
ホント気持ち良かったです🍀",1475430419797790720,keikoyokoe,Mon Dec 27 11:36:38 +0000 2021
62,"お友達が施術を受けに来てくれました💖

今日はめちゃめちゃ寒かったのもあり
背中を出しての施術はちょっと寒かったみたい💧

暖房つけてたけど、人によって感じ方も違う。相手を思っての声かけが大事だと実感✨

少しずつステップアップし… https://t.co/syyM6APQC2",1475430168273764354,keikoyokoe,Mon Dec 27 11:35:38 +0000 2021
63,"@camarche9 ありがとうございます😊
子どもと一緒に作るのがいい思い出になりますね🎅",1474714645361737735,keikoyokoe,Sat Dec 25 12:12:24 +0000 2021
64,@camarche9 伝わりましたか〜よかったです😆✨,1474714159933960195,keikoyokoe,Sat Dec 25 12:10:29 +0000 2021
65,"@yudamam_8367 ひーたん✨
結婚記念日おめでとう🎂
クリスマスと一緒なんだ〜
盛り沢山だね💖
ごちそうさまです💕",1474713400077058050,keikoyokoe,Sat Dec 25 12:07:28 +0000 2021
66,"ハッピーメリークリスマス🎄

SNSを見ると
みんな素敵なお料理に
美味しそうなケーキ🎂

でも今年は
我が家は簡単クリスマス🎄

これでもまぁいいかっと
自分にオッケー👌を
出せるようになった🙆‍♀

子どもたちと一緒に作った… https://t.co/S4iJHjnIS1",1474710623884050436,keikoyokoe,Sat Dec 25 11:56:26 +0000 2021
67,"@NAOheartful いろいろありますよ〜
私はミネラルファスティングをしました！
ミネラルドリンクだけは飲めるファスティングです✨",1474381756237492224,keikoyokoe,Fri Dec 24 14:09:38 +0000 2021
68,"@run_get_free 失敗から学ぶ事は多い😊✨
いっぱい失敗していこう👏",1474379928187863040,keikoyokoe,Fri Dec 24 14:02:22 +0000 2021
69,@aco_happy_tune @Love_wife_Love ゆーたん😁,1474379113238777857,keikoyokoe,Fri Dec 24 13:59:07 +0000 2021
70,"@Love_wife_Love ゆーたん✨
デザートはりんごでした🍎",1474379063674679298,keikoyokoe,Fri Dec 24 13:58:56 +0000 2021
71,"今年最後のアロマ参拝✨

梅田からちょっと足を延ばすと
こんなに自然いっぱいで
素敵な場所があるなんて❣️

ここに来ると
いつもエネルギーをもらえる🌲

素敵な仲間とアロマで
さらにエネルギーアップ✨✨✨

帰ったら早速、嬉しい… https://t.co/doNtj96QJM",1474378618684215298,keikoyokoe,Fri Dec 24 13:57:09 +0000 2021
72,"@camarche9 サマーシュさん
同じですね〜😊
すべては自分が決めてるんですよね✨",1473985094407041026,keikoyokoe,Thu Dec 23 11:53:26 +0000 2021
73,"@kosodate_1ban そうなのですね〜
すべては捉え方次第ですね✨",1473984409791774722,keikoyokoe,Thu Dec 23 11:50:43 +0000 2021
74,"@NAOheartful なおさん✨
初ファスティングおめでとうございます🎉
何ファスティングですか？",1473983466580877316,keikoyokoe,Thu Dec 23 11:46:58 +0000 2021
75,"昨日は冬至☃
夜ご飯を食べながら、冬至には「ん」のつく食べ物を食べるといいんだよ〜なんきん、にんじん、だいこん…
食後、「ん」が2つもついてるから、いっぱい跳んどこ〜とトランポリンで食後の運動をする兄弟😂",1473979297853734913,keikoyokoe,Thu Dec 23 11:30:24 +0000 2021
76,"@yudamam_8367 夫婦間でも伝えないとわからない事いっぱいあるもんね😊
素敵な工夫💖",1473620822871150595,keikoyokoe,Wed Dec 22 11:45:57 +0000 2021
77,"@matto_funnydays 最高のご夫婦ですね✨✨
与え合える関係、素敵です💕",1473620521992749056,keikoyokoe,Wed Dec 22 11:44:45 +0000 2021
78,"@kaji_ikuji_papa 子どもは分かっていないようでわかってる✨
そして、日々成長してますよね😌",1473620321152700416,keikoyokoe,Wed Dec 22 11:43:57 +0000 2021
79,"@leona_leon2009 ほんとだ〜クリスマスにいいですね🎄
ありがとうございます😍",1473619492312088577,keikoyokoe,Wed Dec 22 11:40:40 +0000 2021
80,"@airmiles_trip 栄養たっぷりです😊✨
ぜひぜひ〜🎶",1473618541111033857,keikoyokoe,Wed Dec 22 11:36:53 +0000 2021
81,"目の前で起こっている事をどう捉えるかは人それぞれ！
日々起こる事象をどう捉えるかによって人生は大きく変わってくる✨
マイナスの事が起こった時に、これは私に何を訴えかけているのだろうと捉えられるようになってから、私の生活は大きく変わった💕",1473610171427745794,keikoyokoe,Wed Dec 22 11:03:37 +0000 2021
82,@ftamagon ありがとうございます😊,1472895068873064452,keikoyokoe,Mon Dec 20 11:42:04 +0000 2021
83,"@danboul ありがとうございます😊
楽しいは最高ですね👍✨",1472894983556710404,keikoyokoe,Mon Dec 20 11:41:43 +0000 2021
84,"【スイスチャード】

とってもカラフルで
食卓に彩りを与えてくれる❣️

ビタミン、ミネラルが豊富✨✨

こんな野菜が買えるお店が
近くにある事に感謝😌💕 https://t.co/9oYtOwVwU0",1472894740165447683,keikoyokoe,Mon Dec 20 11:40:45 +0000 2021
85,"小3長男のダンス発表会✨
本人の評価は99.9点❗
今回は歌中心の発表会だった為、当初はやる気なく練習行くの嫌だとまで言っていた💧それが練習しているうちに、楽しくなり発表会前日はワクワクで仕方ないほどに😍
めちゃめちゃいい笑顔で歌ってた😆🎶
100点満点💮",1472163705949683712,keikoyokoe,Sat Dec 18 11:15:53 +0000 2021
86,"@aco_happy_tune ホント最高ですね✨✨
私も楽しみです🎶",1471854913332596739,keikoyokoe,Fri Dec 17 14:48:51 +0000 2021
87,"@yu_scary_wife ホントそうですよね〜😊
幸せをもらっています💕",1471854637599068163,keikoyokoe,Fri Dec 17 14:47:45 +0000 2021
88,"@nikochan4645 ホントだ〜😂
ハモリお願いします✨",1471820667486367754,keikoyokoe,Fri Dec 17 12:32:46 +0000 2021
89,@nikochan4645 aikoのカブトムシ🎤,1471818434598309889,keikoyokoe,Fri Dec 17 12:23:54 +0000 2021
90,@aco_keep_going 可愛すぎる〜😍,1471817187174526978,keikoyokoe,Fri Dec 17 12:18:57 +0000 2021
91,"@yudamam_8367 ひーたん、すご～い🥰
それは認定しましょ💕
愛され妻だね❣️",1471816976536584198,keikoyokoe,Fri Dec 17 12:18:06 +0000 2021
92,"@medakakkonoheya ありがとうございます😊
次男もそうなってくれると嬉しいです✨",1471816219208871936,keikoyokoe,Fri Dec 17 12:15:06 +0000 2021
93,"@danboul ありがとうございます。
捉え方、大事ですよね〜😊",1471816012161241091,keikoyokoe,Fri Dec 17 12:14:16 +0000 2021
94,"@yuhi74092303 ありがとうございます😊
捉え方次第で世界が違って見えますよね✨",1471815865591300096,keikoyokoe,Fri Dec 17 12:13:42 +0000 2021
95,@ftamagon ありがとうございます😆🎶,1471815460966772738,keikoyokoe,Fri Dec 17 12:12:05 +0000 2021
96,"@ftamagon 唐辛子を入れないので辛くないのです！
でも甘酒を入れて発酵してるのです✨",1471815312794583041,keikoyokoe,Fri Dec 17 12:11:30 +0000 2021
97,"明日は長男のダンスの発表会✨
ワクワクしすぎてテンションMAX😆🎶
好きな事があるって、それだけで幸せなのだ💖",1471814743434592265,keikoyokoe,Fri Dec 17 12:09:14 +0000 2021
98,@YUMI16057418 これで〜す😊https://t.co/87ImtRBgJO,1471084377560215559,keikoyokoe,Wed Dec 15 11:47:01 +0000 2021
99,"@chankeeeee1_vis わ〜上手にたたんでる〜✨👏
最初は大変だけど、やってくれるようになると助かりますよね😊",1471083809810821124,keikoyokoe,Wed Dec 15 11:44:46 +0000 2021
100,"@honobonokarin わ〜おめでとうございます💕
とっても可愛い😍
いい思い出になりますね✨",1471082953833082886,keikoyokoe,Wed Dec 15 11:41:22 +0000 2021
101,"歯がぐらぐらの小1次男が、
「この歯がぐらぐらするから食べにくい〜💧」
とご飯を食べていると、
同じく歯がぐらぐらの小3長男が
「俺さ〜毎日奇跡が起きてるねん！
毎日ぐらぐらの歯には当たらずご飯食べれてる😁」
些細な事を奇跡だと捉… https://t.co/tiV8gRhiMH",1471082188938805252,keikoyokoe,Wed Dec 15 11:38:19 +0000 2021
102,"@yu_scary_wife 貧血多いですよね💧
お湯でふやけてそのまま食べられるんです✨そして美味しい😋",1470730324309348355,keikoyokoe,Tue Dec 14 12:20:08 +0000 2021
103,"@danboul 女性はホント貧血多いです💧
我慢しない！は確かに大事👍✨
心にも身体にも優しいですね😊",1470729975741689856,keikoyokoe,Tue Dec 14 12:18:45 +0000 2021
104,"@camarche9 ありがとうございます😊
甘酒を入れて発酵させます✨",1470729586199924736,keikoyokoe,Tue Dec 14 12:17:12 +0000 2021
105,"【女神香水作り〜なりたい自分になる〜】

🌹一歩踏み出したい方
🌹冬休みを穏やかに過ごしたい方
🌹軽やかに新年を迎えたい方

子育てママに優しい
梅田パンプキンロックスさんにて
実際にアロマを体験していただけて
ドリンクやお菓子ま… https://t.co/eFEt1dlHuu",1470714602086604805,keikoyokoe,Tue Dec 14 11:17:40 +0000 2021
106,"@Sigs5Bs1xyNbNpC りなりーさん、はじめまして😊
甘酒を入れて発酵させます。
紫色だったのですが、綺麗なピンクになりました💖",1470355689818443776,keikoyokoe,Mon Dec 13 11:31:28 +0000 2021
107,"@RecA_no_R どれもめちゃめちゃ可愛い😍
沖縄いいですね〜🎶",1470354511621668865,keikoyokoe,Mon Dec 13 11:26:48 +0000 2021
108,"@chankeeeee1_vis 立派なツリーですね🎄
これはときめく💖
羨ましい✨✨",1470353940604919808,keikoyokoe,Mon Dec 13 11:24:31 +0000 2021
109,"【食べられるお茶】

漢方の薬膳に用いられる素材で
食べて綺麗に健康になるお茶🥰

貧血にはこれっとオススメされたので
こちらを購入✨

女性の３人に１人は貧血という時代💧

私は今年の健康診断で
見事に貧血判定😅

みなさん、… https://t.co/c1rQdUnFpf",1470352899511570435,keikoyokoe,Mon Dec 13 11:20:23 +0000 2021
110,"@nikochan4645 やっぱりリアルで会うのいいですね🥰
大阪に来た際はぜひ〜🎶",1469997674749657096,keikoyokoe,Sun Dec 12 11:48:51 +0000 2021
111,@shopifymegami 子どもがやりがちなヤツですね〜😂,1469997316769972224,keikoyokoe,Sun Dec 12 11:47:26 +0000 2021
112,@yuitomakomai 可愛すぎる〜😍,1469997121109884928,keikoyokoe,Sun Dec 12 11:46:39 +0000 2021
113,@danboul これはめっちゃ子どもが好きなヤツです😆🎶,1469996916973121536,keikoyokoe,Sun Dec 12 11:45:50 +0000 2021
114,"@ftamagon 待ってあげるの大事ですよね✨
少しずつできるようになる👍✨",1469996329707642886,keikoyokoe,Sun Dec 12 11:43:30 +0000 2021
115,"手作り水キムチ✨

ファスティングをした時に
さくらさんに教えていただいたレシピ❣️

発酵食品好き💕
代謝が良くなる👍✨

カラー人参をいれたら
めっちゃ綺麗な色になった😍

食べるのが楽しみ🎶

#発酵食品
#ファスティング https://t.co/HmH3eizDN7",1469995933547266049,keikoyokoe,Sun Dec 12 11:41:56 +0000 2021
116,"@medakakkonoheya めだかっこさん❤️
42歳おめでとうございます🎂
素敵な歳になりますように✨",1469632032095744005,keikoyokoe,Sat Dec 11 11:35:55 +0000 2021
117,"まりりんの素敵サロンで
レインドロップ🌿

サロンの雰囲気だけでも
お姫様気分💕

レインドロップはもちろん
至れり尽くせりのおもてなしに
心も体も癒やされる💖

おもてなしの心を知り
私も与えられる人になろう❤️❤️❤️… https://t.co/jxNlKOV0Nl",1469629941956620289,keikoyokoe,Sat Dec 11 11:27:37 +0000 2021
118,"今日は今年中にやっておきたい事をリストアップ！
いっぱいこなした✨
やっと粗大ゴミの申込みができた😊
溜めてたらダメだとわかっていながらなかなかできない💧
これで軽やかに新年を迎えられそう💕

あっ、大掃除はまだです😅",1469261603007008773,keikoyokoe,Fri Dec 10 11:03:58 +0000 2021
119,@yu_scary_wife 楽しみです😆🎶,1469261423918600196,keikoyokoe,Fri Dec 10 11:03:15 +0000 2021
120,"いきなりトレーニングを始める小1次男💪
「今日、小おかずを持った時にめっちゃ重かったから筋肉つけようかなっと思って」
腕立て、腹筋、パンチにキック、図鑑4冊持ち😆
やる事すべてが可愛い💕
いつまで続くかな〜🎶",1468905480039071744,keikoyokoe,Thu Dec 09 11:28:52 +0000 2021
121,"🌹香りは記憶と直結している🌹

香りと共になりたい自分を思い描く事で香りを嗅ぐとなりたい自分を思い出す✨

「気づいたらほのかに香っていて、ハッと願いを思い出す、ニヤニヤを繰り返しています。願いを思い描く頻度が増えて、気分が上がる… https://t.co/E5knLIZsU7",1468563162933137408,keikoyokoe,Wed Dec 08 12:48:37 +0000 2021
122,"@nikochan4645 その人による❗
そんな人とは付き合わな〜い😂",1468197184667795456,keikoyokoe,Tue Dec 07 12:34:21 +0000 2021
123,"@_mako_151 そうなんです〜😍
めっちゃいいですよね✨",1468196687550500870,keikoyokoe,Tue Dec 07 12:32:22 +0000 2021
124,"@yu_scary_wife ありがとうございます😊
無理はもうやめときます💦",1468184498651426820,keikoyokoe,Tue Dec 07 11:43:56 +0000 2021
125,"@yumcomnet 睡眠大事よね〜を実感！！
しっかり寝ます😅",1468184349472616454,keikoyokoe,Tue Dec 07 11:43:21 +0000 2021
126,"素敵なカフェで耳ツボセラピー👂

耳のストレッチをしてもらうとめっちゃ気持ちよくて体が温かくなってきた✨
そして痛いツボにシールをペタリ！
可愛くてテンションあがる〜😍

３日くらいは持つそうです❤️

#耳ツボ https://t.co/3YEucKzr2H",1468183933187936257,keikoyokoe,Tue Dec 07 11:41:41 +0000 2021
127,"@ttttan10 めっちゃ可愛い〜😍
これを見たらまたがんばれますね👍✨",1467830554335014912,keikoyokoe,Mon Dec 06 12:17:29 +0000 2021
128,"先週はちょっと頑張りすぎた💧
夜中までの作業で日々寝不足、パフォーマンスの悪さを実感😢

睡眠大事✨✨
もっと大事にしよう💕",1467829304273022983,keikoyokoe,Mon Dec 06 12:12:31 +0000 2021
129,"@yudamam_8367 でしょでしょ💕
痛くなくて、めっちゃ可愛いの😍",1466732649318612992,keikoyokoe,Fri Dec 03 11:34:48 +0000 2021
130,"@MHugmama ありがとうございます💕
みつきさんも💖
めっちゃいいですよね〜😍",1466732434230497281,keikoyokoe,Fri Dec 03 11:33:57 +0000 2021
131,https://t.co/fXuGzsNjGM,1466732285156560897,keikoyokoe,Fri Dec 03 11:33:22 +0000 2021
132,"女神香水作り🌹〜なりたい自分になる〜in梅田

初リアル開催をさせていただくことになりました✨✨

私の大好きな4本の香りをブレンドして
アロマスプレーを作ります❣️

女神香水を作り
毎日使う事で、
なりたい自分になる💖

そん… https://t.co/huQxOa8hn7",1466732189388009474,keikoyokoe,Fri Dec 03 11:32:59 +0000 2021
133,@yuitomakomai 抜けとるー😲,1466027063853273094,keikoyokoe,Wed Dec 01 12:51:04 +0000 2021
134,"@chankeeeee1_vis 成長は嬉しいけど、ちょっと淋しい気持ちもありますよね✨
今を大切にしたいですね❤️",1466026683132100610,keikoyokoe,Wed Dec 01 12:49:33 +0000 2021
135,"@yudamam_8367 心はしっかり育ってるね❤️
嬉しいね🥰",1466026241874546690,keikoyokoe,Wed Dec 01 12:47:48 +0000 2021
136,"@aco_happy_tune 香水と精油は全然違いますよね✨
もっとみんなにそれを知ってほしい❗
植物のエネルギーはすごいですよね🥰",1466012161973506050,keikoyokoe,Wed Dec 01 11:51:51 +0000 2021
137,"@MHugmama みつきさんもしんどくなったりするんですね💧
そういう方、けっこう多いですよね。
精油はまた別物ですよね💕",1466011780979691528,keikoyokoe,Wed Dec 01 11:50:20 +0000 2021
